,국가별,항목,연도,value
19188,사우디아라비아,풍력,2021,409.0
19189,사우디아라비아,태양열,2021,954.0
19190,싱가포르,전체,2021,56524.0
19191,싱가포르,가연성 연료,2021,55789.0
19192,싱가포르,태양열,2021,735.0
19193,스리랑카,전체,2021,16715.727
19194,스리랑카,가연성 연료,2021,8306.0
19195,스리랑카,수력,2021,7208.0
19196,스리랑카,풍력,2021,645.2
19197,스리랑카,태양열,2021,556.527
19198,시리아,전체,2021,16916.477
19199,시리아,가연성 연료,2021,16162.477
19200,시리아,수력,2021,754.0
19201,타지키스탄,전체,2021,20624.0
19202,타지키스탄,가연성 연료,2021,1657.0
19203,타지키스탄,수력,2021,18967.0
19204,태국,전체,2021,186889.01
19205,태국,가연성 연료,2021,174097.0
19206,태국,수력,2021,4687.35
19207,태국,풍력,2021,3462.43
19208,태국,태양열,2021,4641.13
19209,태국,기타,2021,1.1
19210,튀르키예,전체,2021,334723.111
19211,튀르키예,가연성 연료,2021,221312.137
19212,튀르키예,수력,2021,55926.81
19213,튀르키예,풍력,2021,31436.75
19214,튀르키예,태양열,2021,13942.86
19215,튀르키예,기타,2021,12104.554
19216,투르크메니스탄,전체,2021,22534.0
19217,투르크메니스탄,가연성 연료,2021,22528.218
19218,투르크메니스탄,수력,2021,5.782
19219,아랍에미리트,전체,2021,149052.9
19220,아랍에미리트,가연성 연료,2021,143301.2
19221,아랍에미리트,태양열,2021,5751.7
19222,우즈베키스탄,전체,2021,71413.646
19223,우즈베키스탄,가연성 연료,2021,66391.169
19224,우즈베키스탄,수력,2021,4972.277
19225,우즈베키스탄,풍력,2021,1.2
19226,우즈베키스탄,태양열,2021,49.0
19227,베트남,전체,2021,253498.401
19228,베트남,가연성 연료,2021,143728.401
19229,베트남,수력,2021,78633.0
19230,베트남,풍력,2021,3346.0
19231,베트남,태양열,2021,27791.0
19232,예멘,전체,2021,2914.673
19233,예멘,가연성 연료,2021,2424.597
19234,예멘,태양열,2021,490.076
19235,캐나다,전체,2021,642974.0
19236,캐나다,가연성 연료,2021,126266.0
19237,캐나다,수력,2021,382867.0
19238,캐나다,원자력,2021,92629.0
19239,캐나다,풍력,2021,34753.0
19240,캐나다,태양열,2021,6043.0
19241,캐나다,기타,2021,416.0
19242,멕시코,전체,2021,379696.0
19243,멕시코,가연성 연료,2021,294525.0
19244,멕시코,수력,2021,32869.0
19245,멕시코,원자력,2021,11923.0
19246,멕시코,풍력,2021,20896.0
19247,멕시코,태양열,2021,13010.0
19248,멕시코,기타,2021,6473.0
19249,미국,전체,2021,4374676.38
19250,미국,가연성 연료,2021,2731127.333
19251,미국,수력,2021,274096.19
19252,미국,원자력,2021,811551.478
19253,미국,풍력,2021,382813.997
19254,미국,태양열,2021,151323.524
19255,미국,기타,2021,23763.858
19256,아르헨티나,전체,2021,153778.7
19257,아르헨티나,가연성 연료,2021,107628.0
19258,아르헨티나,수력,2021,20186.0
19259,아르헨티나,원자력,2021,10830.7
19260,아르헨티나,풍력,2021,12938.0
19261,아르헨티나,태양열,2021,2196.0
19262,볼리비아,전체,2021,10833.66
19263,볼리비아,가연성 연료,2021,7126.66
19264,볼리비아,수력,2021,3236.83
19265,볼리비아,풍력,2021,119.6
19266,볼리비아,태양열,2021,350.57
19267,브라질,전체,2021,656109.15
19268,브라질,가연성 연료,2021,189301.078
19269,브라질,수력,2021,362818.451
19270,브라질,원자력,2021,14704.588
19271,브라질,풍력,2021,72285.975
19272,브라질,태양열,2021,16752.281
19273,브라질,기타,2021,246.777
19274,칠레,전체,2021,88018.877
19275,칠레,가연성 연료,2021,50153.53
19276,칠레,수력,2021,19347.883
19277,칠레,풍력,2021,7628.098
19278,칠레,태양열,2021,10565.366
19279,칠레,기타,2021,324.0
19280,콜롬비아,전체,2021,84428.404
19281,콜롬비아,가연성 연료,2021,23337.211
19282,콜롬비아,수력,2021,60695.714
19283,콜롬비아,풍력,2021,60.462
19284,콜롬비아,태양열,2021,335.017
19285,코스타리카,전체,2021,12737.048
19286,코스타리카,가연성 연료,2021,193.992
19287,코스타리카,수력,2021,9285.714
19288,코스타리카,풍력,2021,1573.3
19289,코스타리카,태양열,2021,82.313
19290,코스타리카,기타,2021,1601.729
19291,쿠바,전체,2021,17965.5
19292,쿠바,가연성 연료,2021,17580.8
19293,쿠바,수력,2021,119.7
19294,쿠바,풍력,2021,68.9
19295,쿠바,태양열,2021,196.1
19296,도미니카공화국,전체,2021,21313.634
19297,도미니카공화국,가연성 연료,2021,17865.278
19298,도미니카공화국,수력,2021,1858.966
19299,도미니카공화국,풍력,2021,1231.0
19300,도미니카공화국,태양열,2021,358.39
19301,에콰도르,전체,2021,32214.24
19302,에콰도르,가연성 연료,2021,6540.748
19303,에콰도르,수력,2021,25574.611
19304,에콰도르,풍력,2021,62.011
19305,에콰도르,태양열,2021,36.87
19306,에콰도르,기타,2021,
19307,엘살바도르,전체,2021,6474.56
19308,엘살바도르,가연성 연료,2021,1888.03
19309,엘살바도르,수력,2021,1821.19
19310,엘살바도르,풍력,2021,131.78
19311,엘살바도르,태양열,2021,1074.46
19312,엘살바도르,기타,2021,1559.1
19313,과테말라,전체,2021,14420.303
19314,과테말라,가연성 연료,2021,7954.2
19315,과테말라,수력,2021,5646.243
19316,과테말라,풍력,2021,325.29
19317,과테말라,태양열,2021,229.6
19318,과테말라,기타,2021,264.97
19319,아이티,전체,2021,1032.817
19320,아이티,가연성 연료,2021,895.574
19321,아이티,수력,2021,133.8
19322,아이티,태양열,2021,3.443
19323,온두라스,전체,2021,10956.798
19324,온두라스,가연성 연료,2021,4940.041
19325,온두라스,수력,2021,3765.217
19326,온두라스,풍력,2021,774.662
19327,온두라스,태양열,2021,1128.681
19328,온두라스,기타,2021,348.197
19329,자메이카,전체,2021,4705.34167
19330,자메이카,가연성 연료,2021,4170.34167
19331,자메이카,수력,2021,139.0
19332,자메이카,풍력,2021,264.0
19333,자메이카,태양열,2021,132.0
19334,네덜란드령 안틸레스,전체,2021,
19335,네덜란드령 안틸레스,가연성 연료,2021,
19336,니카라과,전체,2021,4213.298
19337,니카라과,가연성 연료,2021,2197.131
19338,니카라과,수력,2021,599.026
19339,니카라과,풍력,2021,655.838
19340,니카라과,태양열,2021,27.271
19341,니카라과,기타,2021,734.032
19342,파나마,전체,2021,14196.52
19343,파나마,가연성 연료,2021,4429.4
19344,파나마,수력,2021,8625.2
19345,파나마,풍력,2021,529.6
19346,파나마,태양열,2021,612.32
19347,파라과이,전체,2021,40576.2
19348,파라과이,가연성 연료,2021,1.99
19349,파라과이,수력,2021,40574.21
19350,페루,전체,2021,56835.863
19351,페루,가연성 연료,2021,22260.821
19352,페루,수력,2021,31889.996
19353,페루,풍력,2021,1821.349
19354,페루,태양열,2021,863.697
19355,수리남,전체,2021,1593.5
19356,수리남,가연성 연료,2021,733.9
19357,수리남,수력,2021,847.0
19358,수리남,태양열,2021,12.6
19359,트리니다드토바고,전체,2021,9261.7
19360,트리니다드토바고,가연성 연료,2021,9256.086
19361,트리니다드토바고,풍력,2021,0.059
19362,트리니다드토바고,태양열,2021,5.555
19363,우루과이,전체,2021,15953.3
19364,우루과이,가연성 연료,2021,5205.9
19365,우루과이,수력,2021,5272.8
19366,우루과이,풍력,2021,4991.3
19367,우루과이,태양열,2021,483.3
19368,베네수엘라,전체,2021,84730.04
19369,베네수엘라,가연성 연료,2021,16858.49
19370,베네수엘라,수력,2021,67845.36
19371,베네수엘라,풍력,2021,19.14
19372,베네수엘라,태양열,2021,5.55
19373,베네수엘라,기타,2021,1.5
19374,퀴라소,전체,2021,846.1
19375,퀴라소,가연성 연료,2021,621.878
19376,퀴라소,풍력,2021,196.955
19377,퀴라소,태양열,2021,27.267
19378,알바니아,전체,2021,8962.703
19379,알바니아,가연성 연료,2021,
19380,알바니아,수력,2021,8921.947
19381,알바니아,태양열,2021,40.756
19382,오스트리아,전체,2021,70752.294
19383,오스트리아,가연성 연료,2021,18677.99
19384,오스트리아,수력,2021,42539.793
19385,오스트리아,풍력,2021,6740.042
19386,오스트리아,태양열,2021,2782.602
19387,오스트리아,기타,2021,11.867
19388,벨라루스,전체,2021,41239.998
19389,벨라루스,가연성 연료,2021,34748.998
19390,벨라루스,수력,2021,371.0
19391,벨라루스,원자력,2021,5780.0
19392,벨라루스,풍력,2021,168.0
19393,벨라루스,태양열,2021,172.0
19394,벨기에,전체,2021,100465.4
19395,벨기에,가연성 연료,2021,30667.1
19396,벨기에,수력,2021,1349.8
19397,벨기에,원자력,2021,50326.2
19398,벨기에,풍력,2021,11997.6
19399,벨기에,태양열,2021,5618.1
19400,벨기에,기타,2021,506.6
19401,보스니아-헤르체고비나,전체,2021,18536.0
19402,보스니아-헤르체고비나,가연성 연료,2021,11286.0
19403,보스니아-헤르체고비나,수력,2021,6796.0
19404,보스니아-헤르체고비나,풍력,2021,382.0
19405,보스니아-헤르체고비나,태양열,2021,72.0
19406,불가리아,전체,2021,47568.096
19407,불가리아,가연성 연료,2021,23078.607
19408,불가리아,수력,2021,5067.133
19409,불가리아,원자력,2021,16486.894
19410,불가리아,풍력,2021,1433.561
19411,불가리아,태양열,2021,1466.598
19412,불가리아,기타,2021,35.303
19413,크로아티아,전체,2021,15210.4
19414,크로아티아,가연성 연료,2021,5681.3
19415,크로아티아,수력,2021,7228.7
19416,크로아티아,풍력,2021,2061.8
19417,크로아티아,태양열,2021,148.9
19418,크로아티아,기타,2021,89.7
19419,체코,전체,2021,85081.78
19420,체코,가연성 연료,2021,47676.894
19421,체코,수력,2021,3619.924
19422,체코,원자력,2021,30731.18
19423,체코,풍력,2021,601.534
19424,체코,태양열,2021,2315.964
19425,체코,기타,2021,136.284
19426,덴마크,전체,2021,33048.783
19427,덴마크,가연성 연료,2021,15669.093
19428,덴마크,수력,2021,16.294
19429,덴마크,풍력,2021,16054.467
19430,덴마크,태양열,2021,1308.929
19431,덴마크,기타,2021,
19432,에스토니아,전체,2021,7204.459
19433,에스토니아,가연성 연료,2021,6094.789
19434,에스토니아,수력,2021,23.0
19435,에스토니아,풍력,2021,733.0
19436,에스토니아,태양열,2021,353.67
19437,핀란드,전체,2021,72120.665
19438,핀란드,가연성 연료,2021,23671.147
19439,핀란드,수력,2021,15792.0
19440,핀란드,원자력,2021,23598.0
19441,핀란드,풍력,2021,8507.0
19442,핀란드,태양열,2021,297.518
19443,핀란드,기타,2021,255.0
19444,프랑스,전체,2021,555283.114
19445,프랑스,가연성 연료,2021,58262.801
19446,프랑스,수력,2021,63955.776
19447,프랑스,원자력,2021,379361.292
19448,프랑스,풍력,2021,36831.352
19449,프랑스,태양열,2021,15732.436
19450,프랑스,기타,2021,1139.457
19451,독일,전체,2021,588343.2
19452,독일,가연성 연료,2021,328342.2
19453,독일,수력,2021,24973.0
19454,독일,원자력,2021,69130.0
19455,독일,풍력,2021,114647.0
19456,독일,태양열,2021,49340.0
19457,독일,기타,2021,1911.0
19458,지브롤터,전체,2021,233.167
19459,지브롤터,가연성 연료,2021,233.067
19460,지브롤터,기타,2021,0.1
19461,그리스,전체,2021,54715.129
19462,그리스,가연성 연료,2021,33019.731
19463,그리스,수력,2021,5961.439
19464,그리스,풍력,2021,10482.981
19465,그리스,태양열,2021,5250.978
19466,헝가리,전체,2021,36120.3
19467,헝가리,가연성 연료,2021,15301.3
19468,헝가리,수력,2021,212.0
19469,헝가리,원자력,2021,15990.0
19470,헝가리,풍력,2021,664.0
19471,헝가리,태양열,2021,3796.0
19472,헝가리,기타,2021,157.0
19473,아이슬란드,전체,2021,19614.198
19474,아이슬란드,가연성 연료,2021,2.464
19475,아이슬란드,수력,2021,13803.999
19476,아이슬란드,풍력,2021,6.087
19477,아이슬란드,기타,2021,5801.648
19478,아일랜드,전체,2021,31872.427
19479,아일랜드,가연성 연료,2021,20967.954
19480,아일랜드,수력,2021,1035.581
19481,아일랜드,풍력,2021,9775.912
19482,아일랜드,태양열,2021,92.98
19483,이탈리아,전체,2021,289069.532
19484,이탈리아,가연성 연료,2021,189132.242
19485,이탈리아,수력,2021,47478.36
19486,이탈리아,풍력,2021,20927.303
19487,이탈리아,태양열,2021,25038.99
19488,이탈리아,기타,2021,6492.637
19489,코소보,전체,2021,6891.852
19490,코소보,가연성 연료,2021,6452.539
19491,코소보,수력,2021,296.962
19492,코소보,풍력,2021,126.316
19493,코소보,태양열,2021,16.035
19494,라트비아,전체,2021,5846.221
19495,라트비아,가연성 연료,2021,2990.192
19496,라트비아,수력,2021,2707.796
19497,라트비아,풍력,2021,141.436
19498,라트비아,태양열,2021,6.797
19499,라트비아,기타,2021,
19500,리투아니아,전체,2021,5078.6
19501,리투아니아,가연성 연료,2021,2239.7
19502,리투아니아,수력,2021,1093.9
19503,리투아니아,원자력,2021,
19504,리투아니아,풍력,2021,1361.7
19505,리투아니아,태양열,2021,190.8
19506,리투아니아,기타,2021,192.5
19507,룩셈부르크,전체,2021,2211.076
19508,룩셈부르크,가연성 연료,2021,631.803
19509,룩셈부르크,수력,2021,1084.772
19510,룩셈부르크,풍력,2021,314.313
19511,룩셈부르크,태양열,2021,180.188
19512,북마케도니아,전체,2021,5531.508
19513,북마케도니아,가연성 연료,2021,3925.55
19514,북마케도니아,수력,2021,1451.623
19515,북마케도니아,풍력,2021,103.336
19516,북마케도니아,태양열,2021,50.999
19517,몰타,전체,2021,2215.055
19518,몰타,가연성 연료,2021,1959.051
19519,몰타,풍력,2021,0.058
19520,몰타,태양열,2021,255.946
19521,몰도바,전체,2021,1131.0
19522,몰도바,가연성 연료,2021,976.0
19523,몰도바,수력,2021,68.0
19524,몰도바,풍력,2021,77.0
19525,몰도바,태양열,2021,10.0
19526,네덜란드,전체,2021,122131.894
19527,네덜란드,가연성 연료,2021,88193.584
19528,네덜란드,수력,2021,88.143
19529,네덜란드,원자력,2021,3827.956
19530,네덜란드,풍력,2021,18004.853
19531,네덜란드,태양열,2021,11495.464
19532,네덜란드,기타,2021,521.894
19533,노르웨이,전체,2021,157966.303
19534,노르웨이,가연성 연료,2021,1300.764
19535,노르웨이,수력,2021,144338.84
19536,노르웨이,풍력,2021,11769.184
19537,노르웨이,태양열,2021,174.527
19538,노르웨이,기타,2021,382.988
19539,폴란드,전체,2021,179631.134
19540,폴란드,가연성 연료,2021,156278.534
19541,폴란드,수력,2021,3100.777
19542,폴란드,풍력,2021,16233.547
19543,폴란드,태양열,2021,3934.448
19544,폴란드,기타,2021,83.828
19545,포르투갈,전체,2021,50979.561
19546,포르투갈,가연성 연료,2021,21893.605
19547,포르투갈,수력,2021,13454.629
19548,포르투갈,풍력,2021,13215.614
19549,포르투갈,태양열,2021,2237.164
19550,포르투갈,기타,2021,178.549
19551,루마니아,전체,2021,59470.264
19552,루마니아,가연성 연료,2021,22162.036
19553,루마니아,수력,2021,17745.008
19554,루마니아,원자력,2021,11284.32
19555,루마니아,풍력,2021,6575.55
19556,루마니아,태양열,2021,1703.35
19557,러시아,전체,2021,1159415.5
19558,러시아,가연성 연료,2021,714777.0
19559,러시아,수력,2021,216143.0
19560,러시아,원자력,2021,222530.0
19561,러시아,풍력,2021,3311.3
19562,러시아,태양열,2021,2224.5
19563,러시아,기타,2021,429.7
19564,슬로바키아,전체,2021,30016.0
19565,슬로바키아,가연성 연료,2021,8999.0
19566,슬로바키아,수력,2021,4552.0
19567,슬로바키아,원자력,2021,15730.0
19568,슬로바키아,풍력,2021,5.0
19569,슬로바키아,태양열,2021,671.0
19570,슬로바키아,기타,2021,59.0
19571,슬로베니아,전체,2021,15876.922
19572,슬로베니아,가연성 연료,2021,4715.198
19573,슬로베니아,수력,2021,4997.067
19574,슬로베니아,원자력,2021,5705.951
19575,슬로베니아,풍력,2021,5.593
19576,슬로베니아,태양열,2021,453.113
19577,스페인,전체,2021,274312.0
19578,스페인,가연성 연료,2021,95443.0
19579,스페인,수력,2021,32847.0
19580,스페인,원자력,2021,56564.0
19581,스페인,풍력,2021,62061.0
19582,스페인,태양열,2021,27098.0
19583,스페인,기타,2021,299.0
19584,스웨덴,전체,2021,171798.0
19585,스웨덴,가연성 연료,2021,16137.0
19586,스웨덴,수력,2021,73926.0
19587,스웨덴,원자력,2021,52965.0
19588,스웨덴,풍력,2021,27244.0
